415,Plarium,https://www.freetogame.com/open/stormfall-age-war,Strategy,Web Browser,Plarium,2012-11-01 01:00:00,"A free to play 2D top-down browser MMORTS featuring castle building, resource management and PvP battles.",https://www.freetogame.com/g/415/thumbnail.jpg,Stormfall: Age of War
417,Splits. S,https://www.freetogame.com/open/dino-storm,MMORPG,Web Browser,Splitscreen S.,2012-09-12 02:00:00,"A free-to-play 3D MMO with cowboys, dinosaurs, and laser guns.",https://www.freetogame.com/g/417/thumbnail.jpg,Dino Storm
453,"Monolith Productions, Inc.",https://www.freetogame.com/open/gotham-city-impostors,Shooter,PC (Windows),Warner Bros. Interactive Entertainment,2012-08-31 02:00:00,A free to play multiplayer FPS that pits vigilantes dressed up like Batman against criminals dressed up like the Joker,https://www.freetogame.com/g/453/thumbnail.jpg,Gotham City Impostors
346,JoyGames,https://www.freetogame.com/open/one-piece-online-2,MMORPG,Web Browser,JoyGames,2015-09-25 02:00:00,"A free-to-play, browser-based 2D MMORPG based on the immensely popular One Piece franchise.",https://www.freetogame.com/g/346/thumbnail.jpg,One Piece Online 2
157,Fishing Planet LLC,https://www.freetogame.com/open/fishing-planet,Sports,PC (Windows),Fishing Planet LLC,2015-08-11 02:00:00,A Free to play realistic online first-person multiplayer fishing simulator! ,https://www.freetogame.com/g/157/thumbnail.jpg,Fishing Planet
159,Hoobalugalar_X,https://www.freetogame.com/open/codename-cure,Shooter,PC (Windows),Hoobalugalar_X,2015-07-18 02:00:00,"A free to play 3D MMOFPS featuring cooperative play, and objective-based missions.",https://www.freetogame.com/g/159/thumbnail.jpg,Codename CURE
555,Crema,https://www.freetogame.com/open/temtem-showdown,Fighting,PC (Windows),Humble Games,2023-06-26 02:00:00,A 2v2 competitive multiplayer battle simulator set in the Temtem universe.,https://www.freetogame.com/g/555/thumbnail.jpg,Temtem Showdown
547,Toylogic Inc.,https://www.freetogame.com/open/warlander,MOBA,PC (Windows),Plaion,2023-01-24 01:00:00,A medieval-style combat game with a selection of modes and characters.,https://www.freetogame.com/g/547/thumbnail.jpg,Warlander
541,"Second Dinner Studios, Inc.",https://www.freetogame.com/open/marvel-snap,Card Game,PC (Windows),Nuverse,2022-10-18 02:00:00,A fast paced strategy card game set in the Marvel universe.,https://www.freetogame.com/g/541/thumbnail.jpg,Marvel Snap
537,Bandai Namco,https://www.freetogame.com/open/gundam-evolution,Shooter,PC (Windows),Bandai Namco,2022-09-21 02:00:00,A 6v6 team-based shooter based on the Gundam multiverse,https://www.freetogame.com/g/537/thumbnail.jpg,Gundam Evolution
526,Pixel soft,https://www.freetogame.com/open/chimeraland,MMORPG,PC (Windows),Level Infinite,2022-07-14 02:00:00,"Explore the open-world sandbox MMO game set in a mythical world. Play as one of a large number of races, from jelly-fish to dragon-person – or even a regular old human if that’s your thing. Explore the land, gather resources, craft items, build homes and more.",https://www.freetogame.com/g/526/thumbnail.jpg,Chimeraland
168, Blizzard Entertainment,https://www.freetogame.com/open/heroes-of-the-storm,MOBA,PC (Windows), Blizzard Entertainment,2015-06-02 02:00:00,A free to play MOBA developed by Blizzard Entertainment.,https://www.freetogame.com/g/168/thumbnail.jpg,Heroes of the Storm
391,GameSamba,https://www.freetogame.com/open/star-trek-alien-domain,Strategy,Web Browser,GameSamba,2015-04-07 02:00:00,A free to play browser based 2D strategy MMO set in the Stark Trek universe.,https://www.freetogame.com/g/391/thumbnail.jpg,Star Trek: Alien Domain
373,Eiyland LLC,https://www.freetogame.com/open/starcolony,Strategy,Web Browser,Eiyland LLC,2015-01-01 01:00:00,A free-to-play browser MMO strategy game that puts you in command of a rapidly growing city on a dangerous alien world.,https://www.freetogame.com/g/373/thumbnail.jpg,StarColony
184,Shumkov Dmitriy,https://www.freetogame.com/open/blockade-3d,Shooter,PC (Windows),Shumkov Dmitriy,2014-11-05 01:00:00,A free to play FPS in an editable procedural world.,https://www.freetogame.com/g/184/thumbnail.jpg,Blockade 3D
187,Desert Owl Games LLC ,https://www.freetogame.com/open/pox-nora,Card Game,PC (Windows),Desert Owl Games LLC ,2014-10-15 02:00:00,A multiplayer online game that combines a collectible card game with a turn-based strategy game.,https://www.freetogame.com/g/187/thumbnail.jpg,Pox Nora
193,Lightmare Studios,https://www.freetogame.com/open/infinity-wars,Card Game,PC (Windows),Lightmare Studios,2014-09-05 02:00:00,"A MMO trading card game, Build up your decks and customize them with tons of factional cards! ",https://www.freetogame.com/g/193/thumbnail.jpg,Infinity Wars
196,Cosmic Cow LLC,https://www.freetogame.com/open/cubic-castles,MMO,PC (Windows),Cosmic Cow LLC,2014-08-13 02:00:00,A free to play 3D Platforming and a open world building game.,https://www.freetogame.com/g/196/thumbnail.jpg,Cubic Castles
203,Freejam,https://www.freetogame.com/open/robocraft,MMO,PC (Windows),Freejam,2014-07-08 02:00:00,A free-to-play MMO sandbox building game! ,https://www.freetogame.com/g/203/thumbnail.jpg,Robocraft
210,Fistful of Frags Team,https://www.freetogame.com/open/fistful-of-frags,Shooter,PC (Windows),Fistful of Frags Team,2014-05-10 02:00:00,A first person shooter game set in the Wild West! ,https://www.freetogame.com/g/210/thumbnail.jpg,Fistful of Frags
213,CodeBrush Games,https://www.freetogame.com/open/archeblade,Fighting,PC (Windows),CodeBrush Games,2014-04-25 02:00:00,A free-to-play PvP-based multiplayer action game based on a Korean Fantasy Novel.,https://www.freetogame.com/g/213/thumbnail.jpg,Archeblade
220,Blizzard Entertainment,https://www.freetogame.com/open/hearthstone-heroes-warcraft,Card Game,PC (Windows),Blizzard Entertainment,2014-01-21 01:00:00,"Blizzard''s free-to-play collectible card game that 
draws its inspiration from World of Warcraft. ",https://www.freetogame.com/g/220/thumbnail.jpg,Hearthstone: Heroes of Warcraft
376,Youzu Interactive,https://www.freetogame.com/open/league-of-angels,MMORPG,Web Browser,GTArcade,2013-12-10 01:00:00,A free to play 2D browser-based fantasy MMORPG with turn-based combat.,https://www.freetogame.com/g/376/thumbnail.jpg,League of Angels
476,Valofe,https://www.freetogame.com/open/rogue-company,Shooter,PC (Windows),Nexon,2020-10-01 02:00:00,"From Hi-Rez Studios, the team that brought you Smite and Paladins, comes Rogue Company, a cross-platform, competitive team-based third person shooter.",https://www.freetogame.com/g/476/thumbnail.jpg,Rogue Company
229,Valve,https://www.freetogame.com/open/dota-2,MOBA,PC (Windows),Valve,2013-07-09 02:00:00,Valve's premiere competitive free to play MOBA.,https://www.freetogame.com/g/229/thumbnail.jpg,Dota 2
235,Star Gem Inc.,https://www.freetogame.com/open/star-conflict,Shooter,PC (Windows),Gaijin Entertainment,2013-02-28 01:00:00,A free to play action-packed MMO space simulation game.,https://www.freetogame.com/g/235/thumbnail.jpg,Star Conflict
242,NEXON Korea Corp.,https://www.freetogame.com/open/mabinogi,MMORPG,PC (Windows),Nexon America Inc. ,2012-12-06 01:00:00,A free-to-play adventure MMORPG where you can create a unique character and live your fantasy life.,https://www.freetogame.com/g/242/thumbnail.jpg,Mabinogi
248,NHN Games (Acquired by Webzen),https://www.freetogame.com/open/c9,MMORPG,PC (Windows),Webzen,2012-09-13 02:00:00,A free MMORPG where players take part as heroes of Glenheim to stand together against Nefer.,https://www.freetogame.com/g/248/thumbnail.jpg,Continent of the Ninth Seal
249,Marxnet,https://www.freetogame.com/open/rpg-mo,MMORPG,"PC (Windows), Web Browser",Marxnet,2012-07-18 02:00:00,A nostalgic free MMORPG reminiscent of old-school RPG's like Ultima and Runescape.,https://www.freetogame.com/g/249/thumbnail.jpg,RPG MO
255,FireFly Studios,https://www.freetogame.com/open/stronghold-kingdoms,Strategy,Web Browser,FireFly Studios,2012-02-28 01:00:00,A strategy based building/warfare game based on the long running Strongholds PC game series.,https://www.freetogame.com/g/255/thumbnail.jpg,Stronghold Kingdoms
167,John Carver,https://www.freetogame.com/open/salem,MMORPG,PC (Windows),Mortal Moments,2015-06-19 02:00:00,"A free-to-play, sandbox type MMO based on the times and trials of living.",https://www.freetogame.com/g/167/thumbnail.jpg,Salem
518,Wangyuan Shengtang Entertainment,https://www.freetogame.com/open/swords-of-legends-online,MMORPG,PC (Windows),Gameforge,2021-07-09 02:00:00,Explore a fantasy world based on Chinese mythology in Gameforge’s action MMORPG Swords of Legends Online!,https://www.freetogame.com/g/518/thumbnail.jpg,Swords of Legends Online
550,"Gaggle Studios, Inc.",https://www.freetogame.com/open/goose-goose-duck,Strategy,PC (Windows),"Gaggle Studios, Inc.",2021-10-03 02:00:00,A social deduction game with geese.,https://www.freetogame.com/g/550/thumbnail.jpg,"Goose, Goose, DUCK"
179,Atelier 801,https://www.freetogame.com/open/transformice,Fantasy,"PC (Windows), Web Browser",Atelier 801,2015-01-30 01:00:00,A cute little free-to-play MMO platformer.,https://www.freetogame.com/g/179/thumbnail.jpg,Transformice
512,CAGE Studios,https://www.freetogame.com/open/sherwood-extreme,Shooter,PC (Windows),CAGE Studios,2021-05-12 02:00:00,High action arcade shooter Sherwood Extreme sends players on a mission to save the kingdom!,https://www.freetogame.com/g/512/thumbnail.jpg,Sherwood Extreme
509,5minlab,https://www.freetogame.com/open/smash-legends,Fighting,PC (Windows),LINE Games Corporation,2021-04-13 02:00:00,Classic fairy tales get wild with 5minlab and LINE Games Corporation’s brawl-action game Smash Legends.,https://www.freetogame.com/g/509/thumbnail.jpg,Smash Legends
188,Nexon,https://www.freetogame.com/open/counter-strike-nexon,Shooter,PC (Windows),Nexon Europe GmbH,2014-10-07 02:00:00,What's better than Counter-Strike? Counter-Strike with more modes and Zombies!,https://www.freetogame.com/g/188/thumbnail.jpg,Counter-Strike Nexon: Studio
192,Ankama Studio,https://www.freetogame.com/open/wakfu,MMORPG,PC (Windows),Ankama Games,2014-09-19 02:00:00,"A 2D tactical turn-based fantasy MMORPG developed by Ankama Games, in conjunction with Square Enix.",https://www.freetogame.com/g/192/thumbnail.jpg,WAKFU
199,Katauri ,https://www.freetogame.com/open/royal-quest,MMORPG,PC (Windows),1C Online Games ,2014-08-06 02:00:00,"A free to play fantasy MMORPG game with unique PvPvE locations, PvP Arenas, Battlegrounds and Castle Sieges. ",https://www.freetogame.com/g/199/thumbnail.jpg,Royal Quest
204,Smartly Dressed Games,https://www.freetogame.com/open/unturned,Shooter,PC (Windows),Smartly Dressed Games,2014-07-08 02:00:00,"A independently developed free-to-play MMO survival 
game! ",https://www.freetogame.com/g/204/thumbnail.jpg,Unturned
507,NetEase Games,https://www.freetogame.com/open/super-mecha-champions,Shooter,PC (Windows),NetEase Games,2021-03-25 01:00:00,"Super Mecha Champions is a PC port of the mobile anime PvP game from NetEease, featuring a variety of modes but focusing on battle royale.",https://www.freetogame.com/g/507/thumbnail.jpg,Super Mecha Champions
500,Clarity Games,https://www.freetogame.com/open/chroma-bloom-and-blight,Card Game,PC (Windows),WhisperGames,2021-01-28 01:00:00,"Competitive card game fans have a new, completely free option to add to their list. ",https://www.freetogame.com/g/500/thumbnail.jpg,Chroma: Bloom And Blight
498,Mythical Games Inc,https://www.freetogame.com/open/blankos,MMO,PC (Windows),Third Kind Games,2020-12-11 01:00:00,"What happens when you take the vinyl collectible toy experience and combine it with an open-world multiplayer game? You get Blankos Block Party!
",https://www.freetogame.com/g/498/thumbnail.jpg,Blankos Block Party
424,R2Games,https://www.freetogame.com/open/crystal-saga,MMORPG,Web Browser,"Aeria, R2Games",2013-11-20 01:00:00,A free to play 2D browser-based MMORPG that allows players to explore the land of Vidalia.,https://www.freetogame.com/g/424/thumbnail.jpg,Crystal Saga
225,Trion Worlds,https://www.freetogame.com/open/rift,MMORPG,PC (Windows),Trion Worlds,2013-10-24 02:00:00,Trion Worlds’ flagship fantasy massively multiplayer online role-playing game.,https://www.freetogame.com/g/225/thumbnail.jpg,RIFT
411,Plarium Games,https://www.freetogame.com/open/soldiers-inc,Strategy,Web Browser,Plarium Games,2013-08-01 02:00:00,A free to play 2D top-down browser based MMORTS game.,https://www.freetogame.com/g/411/thumbnail.jpg,Soldiers Inc.
233,"Reverie World Studios, INC",https://www.freetogame.com/open/kingdom-wars,Strategy,PC (Windows),"Reverie World Studios, INC",2013-04-01 02:00:00,A free to play 3D MMORTS with real-time siege combat.,https://www.freetogame.com/g/233/thumbnail.jpg,Kingdom Wars
240,momoStorm,https://www.freetogame.com/open/epic-card-battle,Card Game,PC (Windows),momoStorm Entertainment,2013-01-29 01:00:00,A free to play online strategic trading card game with dozens of cards and five factions. ,https://www.freetogame.com/g/240/thumbnail.jpg,Epic Cards Battle
477,Nimble Neuron,https://www.freetogame.com/open/eternal-return,MOBA,PC (Windows),Nimble Neuron,2020-10-14 02:00:00,"Combining elements from battle royale, MOBA, and the survival genres, Eternal Return: Black Survival is a game designed with a broad audience in mind. ",https://www.freetogame.com/g/477/thumbnail.jpg,Eternal Return: Black Survival
349,GoodGame Studios,https://www.freetogame.com/open/big-farm,Strategy,Web Browser,GoodGame Studios,2012-10-29 01:00:00,A friendly browser-based farming simulation MMO game!,https://www.freetogame.com/g/349/thumbnail.jpg,Big Farm
479,YC Games,https://www.freetogame.com/open/blood-of-steel,Strategy,PC (Windows),YC Games,2020-10-20 02:00:00,"Blood of Steel is an online competitive strategy game featuring some of the most well-known figures throughout medieval history. Choose your general – a Crusader, Viking, Ninja or one of those from the Three Kingdoms. Build your kingdom and command armies in epic PvP battles using classic medieval warfare tactics.",https://www.freetogame.com/g/479/thumbnail.jpg,Blood of Steel
416,7Th Road,https://www.freetogame.com/open/wartune,MMORPG,Web Browser,R2 Games,2012-10-25 02:00:00,A 2D browser-based Strategy MMORPG with classic turn based RPG features.,https://www.freetogame.com/g/416/thumbnail.jpg,Wartune
256,Wild Shadow Studios,https://www.freetogame.com/open/realm-mad-god,MMORPG,"PC (Windows), Web Browser",Kabam,2012-02-21 01:00:00,A fast paced 2d free to play MMO shooter game with a retro 8-bit style.,https://www.freetogame.com/g/256/thumbnail.jpg,Realm of the Mad God
471,R2 Games,https://www.freetogame.com/open/armor-valor,Strategy,Web Browser,R2 Games,2020-07-20 02:00:00,Build your empire with the help of mythical heroes and well thought out strategy in R2 Games’ strategy RPG Armor Valor.,https://www.freetogame.com/g/471/thumbnail.jpg,Armor Valor
469,Geoff 'Zag' Keene,https://www.freetogame.com/open/unfortunate-spacemen,Shooter,PC (Windows),New Blood Interactive,2020-06-12 02:00:00,"Unfortunate Spacemen is a co-op multiplayer game about Shapeshifting with a Co-op Story Mode, lots of objectives and more!",https://www.freetogame.com/g/469/thumbnail.jpg,Unfortunate Spacemen
269,Three Rings,https://www.freetogame.com/open/spiral-knights,MMORPG,PC (Windows),SEGA,2011-06-15 02:00:00,"A massively multiplayer online role-playing game, battle monsters and collect treasures!",https://www.freetogame.com/g/269/thumbnail.jpg,Spiral Knights
177,Neople (Subsidiary of Nexon),https://www.freetogame.com/open/dungeon-fighter-online,Fighting,PC (Windows),Neople,2015-03-24 01:00:00,A free to play arcade-style side-scrolling action game mixed with RPG elements.,https://www.freetogame.com/g/177/thumbnail.jpg,Dungeon Fighter Online
56,Omniconnection,https://www.freetogame.com/open/grimoire-manastorm,Shooter,PC (Windows),Omniconnection,2015-02-04 01:00:00,A free-to-play multiplayer FPS... with wizards. ,https://www.freetogame.com/g/56/thumbnail.jpg,Grimoire: Manastorm
180,Doctor Entertainment,https://www.freetogame.com/open/gear-up,Shooter,PC (Windows),Doctor Entertainment,2015-01-29 01:00:00,Control your unique tank or robot in multiplayer arcade action!,https://www.freetogame.com/g/180/thumbnail.jpg,Gear Up
181,Archive Entertainment ,https://www.freetogame.com/open/8bitmmo,MMORPG,"PC (Windows), Web Browser",Archive Entertainment ,2015-01-26 01:00:00,A free to play retro­-style 2D MMO and a giant construction sandbox! ,https://www.freetogame.com/g/181/thumbnail.jpg,8BitMMO
510,Blind Squirrel Entertainment,https://www.freetogame.com/open/drifters-loot-the-galaxy,Shooter,PC (Windows),Blind Squirrel Entertainment,2021-04-15 02:00:00,"Grab your Driftpacs and grappling hooks, it’s time to loot. Pick a character and dive into Blind Squirrel’s team-based shooter, Drifters Loot the Galaxy.",https://www.freetogame.com/g/510/thumbnail.jpg,Drifters Loot the Galaxy
195,GamePrix ,https://www.freetogame.com/open/divine-souls,MMORPG,PC (Windows),Suba Games ,2014-08-15 02:00:00,A action-based MMORPG in a fantasy world with magic and technology. ,https://www.freetogame.com/g/195/thumbnail.jpg,Divine Souls
198,Playful Corporation,https://www.freetogame.com/open/creativerse,MMO,PC (Windows),Playful Corporation,2014-08-12 02:00:00,"Playful Corporation enters the sandbox, voxel world with their free-to-play title Creativers.",https://www.freetogame.com/g/198/thumbnail.jpg,Creativerse
209,Joycity,https://www.freetogame.com/open/freestyle2-street-basketball,Sports,PC (Windows),Joycity,2014-06-20 02:00:00,A free to play MMO street basketball game. Team up with the best street ballers! ,https://www.freetogame.com/g/209/thumbnail.jpg,Freestyle2: Street Basketball
405,Spyr,https://www.freetogame.com/open/pocket-starships,Strategy,Web Browser,Spyr,2014-02-28 01:00:00,A free-to-play cross-platform space combat MMO from SPYR games.,https://www.freetogame.com/g/405/thumbnail.jpg,Pocket Starships
409,Plarium,https://www.freetogame.com/open/sparta-war-empires,Strategy,Web Browser,Plarium,2014-03-13 01:00:00,A 2D browser-based MMORTS in which players must exercise their city-management skills to construct and upgrade different structures and troops.,https://www.freetogame.com/g/409/thumbnail.jpg,Sparta: War of Empires
224,Wargaming,https://www.freetogame.com/open/world-of-warplanes,Shooter,PC (Windows),Wargaming,2013-11-12 01:00:00,A free-to-play flight combat MMO brought to you by Wargaming.,https://www.freetogame.com/g/224/thumbnail.jpg,World of Warplanes
234,NGD Studios,https://www.freetogame.com/open/champions-of-regnum,MMORPG,PC (Windows),NGD Studios,2013-02-27 01:00:00,"A free to play, realm versus realm fantasy MMORPG.",https://www.freetogame.com/g/234/thumbnail.jpg,Champions of Regnum
244,Carbon Games,https://www.freetogame.com/open/airmech,Strategy,PC (Windows),Carbon Games,2012-11-08 01:00:00,A free to play Action RTS with MOBA elements.,https://www.freetogame.com/g/244/thumbnail.jpg,AirMech Strike
418,Blue Byte,https://www.freetogame.com/open/the-settlers-online,Strategy,Web Browser,Ubisoft,2012-09-11 02:00:00,A free to play city building MMORTS based on the popular Settlers series.,https://www.freetogame.com/g/418/thumbnail.jpg,The Settlers Online
474,Psyonix LLC,https://www.freetogame.com/open/rocket-league,Sports,PC (Windows),Psyonix LLC,2020-09-24 02:00:00,Get your car-soccer gaming on for free with Psyonix’s Rocket League. The popular competitive multi-player game is a popular offering with over 57 million players.,https://www.freetogame.com/g/474/thumbnail.jpg,Rocket League
261,No More Room in Hell Team,https://www.freetogame.com/open/no-more-room-in-hell,Shooter,PC (Windows),Lever Games,2011-10-31 01:00:00,A free to play cooperative FPS survival horror mod for the Source Engine.,https://www.freetogame.com/g/261/thumbnail.jpg,No More Room in Hell
267,Kingsoft,https://www.freetogame.com/open/mat,Shooter,PC (Windows),Suba Games,2011-07-08 02:00:00,A free to play fast-paced lobby-based MMOFPS with lots of game modes and tons of weapons.,https://www.freetogame.com/g/267/thumbnail.jpg,Mission Against Terror
274,CyberStep,https://www.freetogame.com/open/getamped-2,Fighting,PC (Windows),CyberStep,2010-12-16 01:00:00,"A free to play fighting MMO, experience frantic battles up to 20 players.",https://www.freetogame.com/g/274/thumbnail.jpg,GetAmped 2
258,Reloaded Productions,https://www.freetogame.com/open/apb,Shooter,PC (Windows),Reloaded Games,2010-06-29 02:00:00,A free to play 3D MMO third person shooter game brought to you by GTA creator.,https://www.freetogame.com/g/258/thumbnail.jpg,APB Reloaded
459,Giant Duck Games,https://www.freetogame.com/open/bombergrounds-battle-royale,Battle Royale,PC (Windows),Giant Duck Games,2020-03-07 01:00:00,A free-to-play massively multiplayer battle Royale game inspired by the old-shool Bomberman games!,https://www.freetogame.com/g/459/thumbnail.jpg,Bombergrounds: Battle Royale
39,Scavengers Studio,https://www.freetogame.com/open/darwin-project,Shooter,PC (Windows),Scavengers Studio,2020-01-14 01:00:00,A free-to-play 10-player battle royale game set just prior to an impeding ice age.,https://www.freetogame.com/g/39/thumbnail.jpg,Darwin Project
287,SG Data,https://www.freetogame.com/open/twelve-sky-2,MMORPG,PC (Windows),RedFox Games,2009-09-09 02:00:00,There’s a lot of world to explore in this fantasy MMORPG!,https://www.freetogame.com/g/287/thumbnail.jpg,Twelve Sky 2
291,"Expansive Worlds , Avalanche Studios",https://www.freetogame.com/open/thehunter,Shooter,PC (Windows),"Expansive Worlds , Avalanche Studios",2009-03-05 01:00:00,An MMO shooter where players can hunt 22 different animals in various locations.,https://www.freetogame.com/g/291/thumbnail.jpg,theHunter
298,Beijing Perfect World,https://www.freetogame.com/open/pwi,MMORPG,PC (Windows),"Beijing Perfect World, Perfect World Entertainment",2008-09-02 02:00:00,"A free-to-play fantasy MMORPG, that focuses heavily on Chinese mythology.",https://www.freetogame.com/g/298/thumbnail.jpg,Perfect World International
535,Retrelon Games,https://www.freetogame.com/open/mirage-online-classic,MMORPG,Web Browser,Retrelon Games,2019-12-24 01:00:00,A browser-based free-to-play spiritual successor to 2001's Mirage Online.,https://www.freetogame.com/g/535/thumbnail.jpg,Mirage Online Classic
308,UserJoy Technology,https://www.freetogame.com/open/angels-online,MMORPG,PC (Windows),I Got Games,2007-12-01 01:00:00,A cute anime MMORPG with a good selection of classes.,https://www.freetogame.com/g/308/thumbnail.jpg,Angels Online
15,SmileGate,https://www.freetogame.com/open/crossfire,Shooter,PC (Windows),Neowiz Games,2007-05-03 02:00:00,A first person tactical shooter with a huge selection of game modes!,https://www.freetogame.com/g/15/thumbnail.jpg,Crossfire
182,Trendy Entertainment,https://www.freetogame.com/open/dungeon-defenders-2,Shooter,PC (Windows),Trendy Entertainment,2014-12-05 01:00:00,A free-to-play cooperative 3D tower-defense game by Trendy Entertainment.,https://www.freetogame.com/g/182/thumbnail.jpg,Dungeon Defenders 2
185,Hunted Cow Studios,https://www.freetogame.com/open/eldevin,MMORPG,"PC (Windows), Web Browser",Hunted Cow Studios,2014-11-05 01:00:00,A indie story-driven Free to Play MMORPG.,https://www.freetogame.com/g/185/thumbnail.jpg,Eldevin
404,InnoGames,https://www.freetogame.com/open/tribal-wars-2,Strategy,Web Browser,InnoGames,2014-09-02 02:00:00,The sequel to the classic city-building strategy game Tribal Wars! ,https://www.freetogame.com/g/404/thumbnail.jpg,Tribal Wars 2
200,Masthead Studios Ltd,https://www.freetogame.com/open/guns-and-robots,Shooter,PC (Windows),"Masthead Studios Ltd, Thegamewallstudios, Gamigo AG",2014-08-05 02:00:00,A free to play online third person shooter with massive customization! ,https://www.freetogame.com/g/200/thumbnail.jpg,Guns and Robots
211,MAIET Entertainme,https://www.freetogame.com/open/gunz-2,Shooter,PC (Windows),MAIET Entertainme,2014-05-01 02:00:00,A free-to-play multiplayer Third Person Shooter and follow up to the successful GunZ: The Duel. ,https://www.freetogame.com/g/211/thumbnail.jpg,GunZ 2: The Second Duel
214,Mad Otter Games,https://www.freetogame.com/open/villagers-and-heroes,MMORPG,PC (Windows),Mad Otter Games,2014-04-17 02:00:00,A free-to-play fantasy sandbox 3D MMORPG that has plenty to offer gamers.,https://www.freetogame.com/g/214/thumbnail.jpg,Villagers and Heroes
221,Playcoco (Subsidiary of Gamania),https://www.freetogame.com/open/lucent-heart,MMORPG,PC (Windows),Suba Games,2014-01-10 01:00:00,A free to play MMORPG with a match making system that helps players find their soulmates.,https://www.freetogame.com/g/221/thumbnail.jpg,Lucent Heart
499,Oddshot Games,https://www.freetogame.com/open/slapshot-rebound,Sports,PC (Windows),Oddshot Games,2020-12-07 01:00:00,"Do you like hockey? How about physic-based multiplayer, arcade-style sports games with cute graphics? Well, this is the one for you.",https://www.freetogame.com/g/499/thumbnail.jpg,Slapshot: Rebound
412,Plarium Games,https://www.freetogame.com/open/nords-heroes-north,Strategy,Web Browser,Plarium Games,2013-08-01 02:00:00,"A free to play browser-based 2D strategy MMO game with Elves, Orcs, Dragons and more.",https://www.freetogame.com/g/412/thumbnail.jpg,Nords: Heroes of the North
230,"Gravity, Inc.",https://www.freetogame.com/open/ragnarok-online-2,MMORPG,PC (Windows),Gravity Interactive,2013-05-01 02:00:00,"A 3D fantasy MMORPG, and sequel to the popular Ragnarok Online.",https://www.freetogame.com/g/230/thumbnail.jpg,Ragnarok Online 2
414,Travian Games,https://www.freetogame.com/open/rail-nation,Strategy,Web Browser,Bright Future,2013-01-13 01:00:00,A free to play 2D browser-based train simulation strategy MMO game.,https://www.freetogame.com/g/414/thumbnail.jpg,Rail Nation
241,Daybreak Games,https://www.freetogame.com/open/everquest,MMORPG,PC (Windows),Daybreak Games,2012-12-13 01:00:00,"A fantasy MMORPG nearly two decades in the making. In fact, it’s the game that started it all! ",https://www.freetogame.com/g/241/thumbnail.jpg,Everquest
246,KingsIsle Entertainment,https://www.freetogame.com/open/pirate-101,MMORPG,PC (Windows),KingsIsle Entertainment,2012-10-15 02:00:00,A free to play Pirate-themed MMORPG designed with kids in mind.,https://www.freetogame.com/g/246/thumbnail.jpg,Pirate 101
24,"Valve, Hidden Path Entertainment",https://www.freetogame.com/open/counter-strike-global-offensive,Shooter,PC (Windows),Valve,2012-08-21 02:00:00,The popular multiplayer shooter from Valve. ,https://www.freetogame.com/g/24/thumbnail.jpg,Counter-Strike: Global Offensive
473,Proletariat,https://www.freetogame.com/open/spellbreak,Battle Royale,PC (Windows),Proletariat,2020-09-04 02:00:00,"Spellbreak is a multiplayer, multi-platform battle-royale where player take on the role of a “battlemage” mastering elemental magic and using spells to compete against other players.",https://www.freetogame.com/g/473/thumbnail.jpg,Spellbreak
292,Snail Games,https://www.freetogame.com/open/5street,Social,PC (Windows),Snail Games,2011-11-11 01:00:00,A free-to-play dancing MMO and a unique social experience.,https://www.freetogame.com/g/292/thumbnail.jpg,5Street
205,KOG,https://www.freetogame.com/open/elsword,MMORPG,PC (Windows),KOG Games,2011-03-23 01:00:00,A Free to Play 3D side scrolling action MMORPG with many heroes.,https://www.freetogame.com/g/205/thumbnail.jpg,Elsword
463,GameHollywood,https://www.freetogame.com/open/survivor-legacy,Strategy,Web Browser,R2 Games,2020-04-07 02:00:00,Survivor Legacy is a free-to-play zombie-themed strategy game from R2 Games.,https://www.freetogame.com/g/463/thumbnail.jpg,Survivor Legacy
425,InnoGames,https://www.freetogame.com/open/grepolis,Strategy,Web Browser,InnoGames,2009-12-08 01:00:00,A free to play browser-based strategy MMORTS set in Ancient Greece.,https://www.freetogame.com/g/425/thumbnail.jpg,Grepolis
441,Riot Games,https://www.freetogame.com/open/runeterra,Card Game,PC (Windows),Riot Games,2020-01-24 01:00:00,A free-to-play CCG based on Riot Games' MOBA League of Legends.,https://www.freetogame.com/g/441/thumbnail.jpg,Legends of Runeterra
254,NCSOFT,https://www.freetogame.com/open/aion,MMORPG,PC (Windows),NCSOFT,2008-11-25 01:00:00,"A high fantasy, free-to-play MMORPG that centers on the war between the game’s two factions: The Asmodians and the Elyos.",https://www.freetogame.com/g/254/thumbnail.jpg,AION
4,Darkflow Software,https://www.freetogame.com/open/crsed,Shooter,PC (Windows),Gaijin Distribution KFT,2019-12-12 01:00:00,Take the battle royale genre and add  mystical powers and you have CRSED: F.O.A.D. (Aka Cuisine Royale: Second Edition),https://www.freetogame.com/g/4/thumbnail.jpg,CRSED: F.O.A.D.
309,YNK Interactive,https://www.freetogame.com/open/seal-online,MMORPG,PC (Windows),YNK Interactive,2007-11-19 01:00:00,A free MMORP that has been out for a long period of time with solid history under its belt.,https://www.freetogame.com/g/309/thumbnail.jpg,Seal Online
313,Teeworlds Team ,https://www.freetogame.com/open/teeworlds,Shooter,PC (Windows),Teeworlds Team ,2007-05-27 02:00:00,A free to play retro multiplayer online shooter where you can even design your own maps!,https://www.freetogame.com/g/313/thumbnail.jpg,Teeworlds
